id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
21082,KSLO,small_airport,Salem Leckrone Airport,38.64289856,-88.96420288,573,NA,US,US-IL,Salem,no,KSLO,SLO,SLO,http://www.salem-leckronefield.com/,https://en.wikipedia.org/wiki/Salem%E2%80%93Leckrone_Airport,
21083,KSLR,small_airport,Sulphur Springs Municipal Airport,33.15980148,-95.62110138,489,NA,US,US-TX,Sulphur Springs,no,KSLR,SLR,SLR,http://www.slr.aero/,https://en.wikipedia.org/wiki/Sulphur_Springs_Municipal_Airport,
21084,KSMD,small_airport,Smith Field,41.14339828,-85.15280151,835,NA,US,US-IN,Fort Wayne,no,KSMD,SMD,SMD,https://fwairport.com/smith-field/,https://en.wikipedia.org/wiki/Smith_Field_(Indiana),
21085,KSME,medium_airport,Lake Cumberland Regional Airport,37.05339813,-84.61589813,927,NA,US,US-KY,Somerset,no,KSME,SME,SME,,https://en.wikipedia.org/wiki/Lake_Cumberland_Regional_Airport,
3892,KSMF,large_airport,Sacramento International Airport,38.69540024,-121.5910034,27,NA,US,US-CA,Sacramento,yes,KSMF,SMF,SMF,,https://en.wikipedia.org/wiki/Sacramento_International_Airport,
21086,KSMN,medium_airport,Lemhi County Airport,45.12379837,-113.8809967,4043,NA,US,US-ID,Salmon,no,KSMN,SMN,SMN,http://lemhicountyairport.com/,https://en.wikipedia.org/wiki/Lemhi_County_Airport,
21087,KSMO,small_airport,Santa Monica Municipal Airport,34.0158,-118.450996,170,NA,US,US-CA,Santa Monica,no,KSMO,SMO,SMO,http://www.smgov.net/departments/airport/,https://en.wikipedia.org/wiki/Santa_Monica_Airport,Clover Field
21089,KSMS,small_airport,Sumter Airport,33.99499893,-80.36129761,182,NA,US,US-SC,Sumter,no,KSMS,SUM,SMS,http://www.sumtersc.gov/airport.aspx,https://en.wikipedia.org/wiki/Sumter_Airport,
3893,KSMX,medium_airport,Santa Maria Pub/Capt G Allan Hancock Field,34.89889908,-120.4570007,261,NA,US,US-CA,Santa Maria,yes,KSMX,SMX,SMX,,https://en.wikipedia.org/wiki/Santa_Maria_Public_Airport,
3894,KSNA,large_airport,John Wayne Airport-Orange County Airport,33.67570114,-117.8679962,56,NA,US,US-CA,Santa Ana,yes,KSNA,SNA,SNA,http://www.ocair.com/,https://en.wikipedia.org/wiki/John_Wayne_Airport,"Disney, Disneyland, Orange County"
21092,KSNK,small_airport,Winston Field,32.69340134,-100.9499969,2430,NA,US,US-TX,Snyder,no,KSNK,SNK,SNK,,,
21093,KSNL,small_airport,Shawnee Regional Airport,35.35789871,-96.94280243,1073,NA,US,US-OK,Shawnee,no,KSNL,SNL,SNL,http://www.shawneeairport.com/,https://en.wikipedia.org/wiki/Shawnee_Regional_Airport,
3895,KSNS,medium_airport,Salinas Municipal Airport,36.66279984,-121.6060028,85,NA,US,US-CA,Salinas,no,KSNS,SNS,SNS,http://www.ci.salinas.ca.us/services/airport/airport.cfm,https://en.wikipedia.org/wiki/Salinas_Municipal_Airport,
21094,KSNY,medium_airport,Sidney Municipal-Lloyd W Carr Field,41.10129929,-102.9850006,4313,NA,US,US-NE,Sidney,no,KSNY,SNY,SNY,http://www.cityofsidney.org/283/Airport,https://en.wikipedia.org/wiki/Sidney_Municipal_Airport_(Nebraska),
21096,KSOP,small_airport,Moore County Airport,35.23740005,-79.3911972,455,NA,US,US-NC,Pinehurst/Southern Pines,no,KSOP,SOP,SOP,http://moorecountyairport.com/,https://en.wikipedia.org/wiki/Moore_County_Airport_(North_Carolina),
21097,KSOW,small_airport,Show Low Regional Airport,34.26549912,-110.0059967,6415,NA,US,US-AZ,Show Low,no,KSOW,SOW,SOW,,https://en.wikipedia.org/wiki/Show_Low_Regional_Airport,
3896,KSPA,small_airport,Spartanburg Downtown Memorial Airport,34.91569901,-81.95649719,801,NA,US,US-SC,Spartanburg,no,KSPA,SPA,SPA,http://www.cityofspartanburg.org/airport,https://en.wikipedia.org/wiki/Spartanburg_Downtown_Memorial_Airport,
21100,KSPF,small_airport,Black Hills Airport-Clyde Ice Field,44.4803009,-103.7829971,3931,NA,US,US-SD,Spearfish,no,KSPF,SPF,SPF,http://www.lawrence.sd.us/airport.htm,https://en.wikipedia.org/wiki/Black_Hills_Airport,
21101,KSPG,small_airport,Albert Whitted Airport,27.7651,-82.626999,7,NA,US,US-FL,St Petersburg,no,KSPG,SPG,SPG,,https://en.wikipedia.org/wiki/Albert_Whitted_Airport,
3897,KSPI,large_airport,Abraham Lincoln Capital Airport,39.84410095,-89.67790222,598,NA,US,US-IL,Springfield,yes,KSPI,SPI,SPI,,https://en.wikipedia.org/wiki/Abraham_Lincoln_Capital_Airport,
3898,KSPS,large_airport,Sheppard Air Force Base-Wichita Falls Municipal Airport,33.9888,-98.491898,1019,NA,US,US-TX,Wichita Falls,yes,KSPS,SPS,SPS,http://www.flywichitafalls.net/,https://en.wikipedia.org/wiki/Wichita_Falls_Municipal_Airport,Sheppard Air Force Base
21103,KSPW,small_airport,Spencer Municipal Airport,43.16550064,-95.20279694,1339,NA,US,US-IA,Spencer,no,KSPW,SPW,SPW,http://spenceriowacity.com/airport.php,https://en.wikipedia.org/wiki/Spencer_Municipal_Airport,
29962,KSPX,closed,Houston Gulf Airport,29.50830078,-95.05139923,20,NA,US,US-TX,Houston,no,KSPX,SPX,SPX,,https://en.wikipedia.org/wiki/Houston_Gulf_Airport,Spaceland Airport
21104,KSQI,small_airport,Whiteside County Airport-Joseph H Bittorf Field,41.74280167,-89.67630005,648,NA,US,US-IL,Sterling/Rockfalls,no,KSQI,SQI,SQI,http://www.visitrockfalls.com/visitor-s-guide/airport/whiteside-county-airport.html,,
21105,KSQL,small_airport,San Carlos Airport,37.51190186,-122.25,5,NA,US,US-CA,San Carlos,no,KSQL,SQL,SQL,http://publicworks.smcgov.org/san-carlos-airport,https://en.wikipedia.org/wiki/San_Carlos_Airport_(California),"San Carlos-Belmont Airport, San Mateo Country Airport"
3899,KSRQ,large_airport,Sarasota Bradenton International Airport,27.39539909,-82.55439758,30,NA,US,US-FL,Sarasota/Bradenton,yes,KSRQ,SRQ,SRQ,,https://en.wikipedia.org/wiki/Sarasota-Bradenton_International_Airport,
3900,KSRR,medium_airport,Sierra Blanca Regional Airport,33.46279907,-105.5350037,6814,NA,US,US-NM,Ruidoso,no,KSRR,RUI,SRR,,https://en.wikipedia.org/wiki/Sierra_Blanca_Regional_Airport,
3901,KSSC,large_airport,Shaw Air Force Base,33.97269821,-80.47059631,241,NA,US,US-SC,Sumter,no,KSSC,SSC,SSC,http://www.shaw.af.mil/,https://en.wikipedia.org/wiki/Shaw_Air_Force_Base,
21109,KSSF,medium_airport,Stinson Municipal Airport,29.33699989,-98.47109985,577,NA,US,US-TX,San Antonio,no,KSSF,SSF,SSF,http://www.sanantonio.gov/SSF.aspx,https://en.wikipedia.org/wiki/Stinson_Municipal_Airport,
3902,KSSI,medium_airport,St Simons Island Airport,31.1518,-81.391296,19,NA,US,US-GA,St Simons Island,no,KSSI,SSI,SSI,http://www.goldenisles.com/listing/mckinnon-st-simons-island-airport,https://en.wikipedia.org/wiki/Malcolm_McKinnon_Airport,"Malcolm McKinnon, NAS St. Simons Island, Brunswick"
3903,KSTC,medium_airport,St Cloud Regional Airport,45.54660034,-94.05989838,1031,NA,US,US-MN,St Cloud,yes,KSTC,STC,STC,,https://en.wikipedia.org/wiki/St._Cloud_Regional_Airport,
21111,KSTE,small_airport,Stevens Point Municipal Airport,44.54520035,-89.53029633,1110,NA,US,US-WI,Stevens Point,no,KSTE,STE,STE,http://www.stevenspoint.com/airport,https://en.wikipedia.org/wiki/Stevens_Point_Municipal_Airport,
3904,KSTJ,medium_airport,Rosecrans Memorial Airport,39.77190018,-94.90969849,826,NA,US,US-MO,St Joseph,no,KSTJ,STJ,STJ,http://www.stjoemo.info/index.aspx?NID=303,https://en.wikipedia.org/wiki/Rosecrans_Memorial_Airport,
21113,KSTK,small_airport,Sterling Municipal Airport,40.61529922,-103.2649994,4040,NA,US,US-CO,Sterling,no,KSTK,STK,STK,https://www.codot.gov/programs/aeronautics/colorado-airport-system/general-aviation-airports/ga-airports-r-y/STK,,Crosson Field
3905,KSTL,large_airport,St Louis Lambert International Airport,38.748697,-90.370003,618,NA,US,US-MO,St Louis,yes,KSTL,STL,STL,https://www.flystl.com/,https://en.wikipedia.org/wiki/St._Louis_Lambert_International_Airport,Lambert St Louis
3906,KSTP,medium_airport,St Paul Downtown Holman Field,44.93450165,-93.05999756,705,NA,US,US-MN,St Paul,no,KSTP,STP,STP,,https://en.wikipedia.org/wiki/St._Paul_Downtown_Airport,
21114,KSTS,medium_airport,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,128,NA,US,US-CA,Santa Rosa,yes,KSTS,STS,STS,http://www.sonomacountyairport.org/,https://en.wikipedia.org/wiki/Charles_M._Schulz_-_Sonoma_County_Airport,
21115,KSUA,small_airport,Witham Field,27.18169975,-80.22109985,16,NA,US,US-FL,Stuart,no,KSUA,SUA,SUA,"http://ap3server.martin.fl.us/portal/page?_pageid=413,234422&_dad=portal&_schema=PORTAL",https://en.wikipedia.org/wiki/Witham_Field,NAAS Witham Field
21116,KSUD,small_airport,Stroud Municipal Airport,35.78960037,-96.65570068,900,NA,US,US-OK,Stroud,no,KSUD,SUD,SUD,,https://en.wikipedia.org/wiki/Stroud_Municipal_Airport,
21117,KSUE,small_airport,Door County Cherryland Airport,44.84370041,-87.42150116,725,NA,US,US-WI,Sturgeon Bay,no,KSUE,SUE,SUE,http://map.co.door.wi.us/airport/,https://en.wikipedia.org/wiki/Door_County_Cherryland_Airport,
21118,KSUN,medium_airport,Friedman Memorial Airport,43.50439835,-114.2959976,5318,NA,US,US-ID,Hailey,yes,KSUN,SUN,SUN,,https://en.wikipedia.org/wiki/Friedman_Memorial_Airport,
3907,KSUS,large_airport,Spirit of St Louis Airport,38.66210175,-90.65200043,463,NA,US,US-MO,St Louis,no,KSUS,SUS,SUS,http://spiritairport.com/spiritairport/index.jsp,https://en.wikipedia.org/wiki/Spirit_of_St._Louis_Airport,
3908,KSUU,large_airport,Travis Air Force Base,38.26269913,-121.927002,62,NA,US,US-CA,Fairfield,no,KSUU,SUU,SUU,http://www.travis.af.mil/,https://en.wikipedia.org/wiki/Travis_Air_Force_Base,
21120,KSUW,small_airport,Richard I Bong Airport,46.68970108,-92.09470367,674,NA,US,US-WI,Superior,no,KSUW,SUW,SUW,http://www.ci.superior.wi.us/index.aspx?NID=231,https://en.wikipedia.org/wiki/Richard_I._Bong_Airport,
3909,KSUX,large_airport,Sioux Gateway Airport/Brigadier General Bud Day Field,42.402599,-96.384399,1098,NA,US,US-IA,Sioux City,yes,KSUX,SUX,SUX,https://www.sioux-city.org/government/departments-a-f/airport,https://en.wikipedia.org/wiki/Sioux_Gateway_Airport,"Col. Bud Day, Sioux City AB, Sioux City AAB"
21121,KSVC,small_airport,Grant County Airport,32.63650131,-108.1559982,5446,NA,US,US-NM,Silver City,yes,KSVC,SVC,SVC,,https://en.wikipedia.org/wiki/Grant_County_Airport,
21122,KSVE,small_airport,Susanville Municipal Airport,40.3757019,-120.572998,4149,NA,US,US-CA,Susanville,no,KSVE,SVE,SVE,,https://en.wikipedia.org/wiki/Susanville_Municipal_Airport,
21123,KSVH,small_airport,Statesville Regional Airport,35.76530075,-80.9539032,968,NA,US,US-NC,Statesville,no,KSVH,SVH,SVH,http://www.statesvillenc.net/Resident/Airport/tabid/82/Default.aspx,,
3910,KSVN,medium_airport,Hunter Army Air Field,32.00999832,-81.14569855,41,NA,US,US-GA,Savannah,no,KSVN,SVN,SVN,http://www.stewart.army.mil/units/home.asp?id=186,https://en.wikipedia.org/wiki/Hunter_Army_Airfield,
3911,KSWF,medium_airport,New York Stewart International Airport,41.504101,-74.104797,491,NA,US,US-NY,Newburgh,yes,KSWF,SWF,SWF,,https://en.wikipedia.org/wiki/Stewart_International_Airport,
3912,KSWO,medium_airport,Stillwater Regional Airport,36.16120148,-97.08570099,1000,NA,US,US-OK,Stillwater,no,KSWO,SWO,SWO,http://stillwater.org/government/city_facilities/stillwater_regional_airport/,https://en.wikipedia.org/wiki/Stillwater_Regional_Airport,
21126,KSWW,small_airport,Avenger Field,32.4673996,-100.4670029,2380,NA,US,US-TX,Sweetwater,no,KSWW,SWW,SWW,http://www.flyavenger.com/,https://en.wikipedia.org/wiki/Avenger_Field,Sweetwater AFS
21129,KSYI,small_airport,Bomar Field Shelbyville Municipal Airport,35.56010056,-86.44249725,801,NA,US,US-TN,Shelbyville,no,KSYI,SYI,SYI,http://www.shelbyvilletnairport.org/,https://en.wikipedia.org/wiki/Shelbyville_Municipal_Airport_(Tennessee),
3913,KSYR,large_airport,Syracuse Hancock International Airport,43.11119843,-76.10630035,421,NA,US,US-NY,Syracuse,yes,KSYR,SYR,SYR,http://www.syrairport.org/,https://en.wikipedia.org/wiki/Syracuse_Hancock_International_Airport,
21130,KSYV,small_airport,Sylvester Airport,31.55850029,-83.89569855,403,NA,US,US-GA,Sylvester,no,KSYV,SYV,SYV,,,
3914,KSZL,large_airport,Whiteman Air Force Base,38.7303009,-93.54789734,870,NA,US,US-MO,Knob Noster,no,KSZL,SZL,SZL,http://www.whiteman.af.mil/,https://en.wikipedia.org/wiki/Whiteman_Air_Force_Base,Sedalia Glider Base
21134,KT03,small_airport,Tuba City Airport,36.09280014,-111.3830032,4513,NA,US,US-AZ,Tuba City,no,KT03,TBC,T03,,https://en.wikipedia.org/wiki/Tuba_City_Airport,
21176,KTAD,small_airport,Perry Stokes Airport,37.25939941,-104.3410034,5762,NA,US,US-CO,Trinidad,no,KTAD,TAD,TAD,,https://en.wikipedia.org/wiki/Perry_Stokes_Airport,
21179,KTB,seaplane_base,Thorne Bay Seaplane Base,55.68799973,-132.5370026,0,NA,US,US-AK,Thorne Bay,no,KTB,KTB,KTB,,https://en.wikipedia.org/wiki/Thorne_Bay_Seaplane_Base,
3915,KTBN,medium_airport,Waynesville-St. Robert Regional Forney field,37.74160004,-92.14070129,1159,NA,US,US-MO,Fort Leonard Wood,yes,KTBN,TBN,TBN,,https://en.wikipedia.org/wiki/Waynesville_Regional_Airport_at_Forney_Field,
21180,KTBR,small_airport,Statesboro Bulloch County Airport,32.48270035,-81.73690033,187,NA,US,US-GA,Statesboro,no,KTBR,TBR,TBR,,https://en.wikipedia.org/wiki/Statesboro-Bulloch_County_Airport,
3916,KTCC,medium_airport,Tucumcari Municipal Airport,35.18280029,-103.6029968,4065,NA,US,US-NM,Tucumcari,no,KTCC,TCC,TCC,http://www.cityoftucumcari.com/airport.html,https://en.wikipedia.org/wiki/Tucumcari_Municipal_Airport,
3917,KTCL,medium_airport,Tuscaloosa Regional Airport,33.22060013,-87.61139679,170,NA,US,US-AL,Tuscaloosa,no,KTCL,TCL,TCL,http://www.tuscaloosa.com/Government/Departments/Transportation/airport,https://en.wikipedia.org/wiki/Tuscaloosa_Regional_Airport,
3918,KTCM,large_airport,McChord Air Force Base,47.13769913,-122.4759979,322,NA,US,US-WA,Tacoma,no,KTCM,TCM,TCM,,https://en.wikipedia.org/wiki/McChord_Air_Force_Base,
3919,KTCS,medium_airport,Truth Or Consequences Municipal Airport,33.23690033,-107.2720032,4853,NA,US,US-NM,Truth Or Consequences,no,KTCS,TCS,TCS,http://www.torcnm.org/departments/airport.html,https://en.wikipedia.org/wiki/Truth_or_Consequences_Municipal_Airport,
21183,KTDO,small_airport,Ed Carlson Memorial Field South Lewis County Airport,46.47719955,-122.8059998,374,NA,US,US-WA,Toledo,no,KTDO,TDO,TDO,,https://en.wikipedia.org/wiki/Ed_Carlson_Memorial_Field,Winlock Airport
21184,KTDW,small_airport,Tradewind Airport,35.16989899,-101.8259964,3649,NA,US,US-TX,Amarillo,no,KTDW,TDW,TDW,http://tradewindairport.com/index.html,https://en.wikipedia.org/wiki/Tradewind_Airport,
21185,KTDZ,small_airport,Toledo Executive Airport,41.56489944,-83.4822998,623,NA,US,US-OH,Toledo,no,KTDZ,TDZ,TDZ,,https://en.wikipedia.org/wiki/Metcalf_Field,Metcalf Field
3920,KTEB,medium_airport,Teterboro Airport,40.85010147,-74.06079865,9,NA,US,US-NJ,Teterboro,no,KTEB,TEB,TEB,http://www.teb.com/,https://en.wikipedia.org/wiki/Teterboro_Airport,"Manhattan, New York City, NYC"
21188,KTEX,small_airport,Telluride Regional Airport,37.9538002,-107.9079971,9070,NA,US,US-CO,Telluride,no,KTEX,TEX,TEX,,,
21191,KTHA,small_airport,Tullahoma Regional Arpt/Wm Northern Field,35.38010025,-86.24639893,1083,NA,US,US-TN,Tullahoma,no,KTHA,THA,THA,http://www.tullahomatn.gov/airport/,https://en.wikipedia.org/wiki/Tullahoma_Regional_Airport,
21192,KTHM,small_airport,Thompson Falls Airport,47.57350159,-115.2809982,2467,NA,US,US-MT,Thompson Falls,no,KTHM,THM,THM,,https://en.wikipedia.org/wiki/Thompson_Falls_Airport,
21194,KTHV,small_airport,York Airport,39.91699982,-76.8730011,495,NA,US,US-PA,York,no,KTHV,THV,THV,,https://en.wikipedia.org/wiki/York_Airport_(Pennsylvania),
3921,KTIK,large_airport,Tinker Air Force Base,35.41469955,-97.38659668,1291,NA,US,US-OK,Oklahoma City,no,KTIK,TIK,TIK,http://www.tinker.af.mil/,https://en.wikipedia.org/wiki/Tinker_Air_Force_Base,Midwest Air Depot
3922,KTIW,medium_airport,Tacoma Narrows Airport,47.26789856,-122.5780029,294,NA,US,US-WA,Tacoma,no,KTIW,TIW,TIW,,https://en.wikipedia.org/wiki/Tacoma_Narrows_Airport,
3923,KTIX,medium_airport,Space Coast Regional Airport,28.51479912,-80.79920197,34,NA,US,US-FL,Titusville,no,KTIX,TIX,TIX,,https://en.wikipedia.org/wiki/Space_Coast_Regional_Airport,
21201,KTKX,small_airport,Kennett Memorial Airport,36.22589874,-90.03659821,262,NA,US,US-MO,Kennett,no,KTKX,KNT,TKX,http://www.ktkx.us/,https://en.wikipedia.org/wiki/Kennett_Memorial_Airport,
3924,KTLH,large_airport,Tallahassee Regional Airport,30.39649963,-84.35030365,81,NA,US,US-FL,Tallahassee,yes,KTLH,TLH,TLH,,https://en.wikipedia.org/wiki/Tallahassee_Regional_Airport,
21202,KTLR,small_airport,Mefford Field,36.15629959,-119.3259964,265,NA,US,US-CA,Tulare,no,KTLR,TLR,TLR,http://www.ci.tulare.ca.us/local_government/departments/administrative_services/airport.htm,https://en.wikipedia.org/wiki/Mefford_Field,
21203,KTMA,small_airport,Henry Tift Myers Airport,31.42900085,-83.4885025,355,NA,US,US-GA,Tifton,no,KTMA,TMA,TMA,,https://en.wikipedia.org/wiki/Henry_Tift_Myers_Airport,"Tifton AAF, Turner AAF Auxiliary Field No. 9"
21204,KTMB,medium_airport,Miami Executive Airport,25.6479,-80.4328,8,NA,US,US-FL,Miami,no,KTMB,TMB,TMB,http://www.miami-airport.com/kendall_tamiami.asp,https://en.wikipedia.org/wiki/Miami_Executive_Airport,Kendall-Tamiami Executive Airport
24915,KTMK,small_airport,Tillamook Airport,45.41820145,-123.814003,36,NA,US,US-OR,Tillamook,no,KTMK,OTK,TMK,,https://en.wikipedia.org/wiki/Tillamook_Airport,S47
21205,KTNP,small_airport,Twentynine Palms Airport,34.13159943,-115.9459991,1888,NA,US,US-CA,Twentynine Palms,no,KTNP,TNP,TNP,http://cms.sbcounty.gov/airports/Airports/TwentyninePalms.aspx,https://en.wikipedia.org/wiki/Twentynine_Palms_Airport,
21206,KTNT,small_airport,Dade Collier Training and Transition Airport,25.86179924,-80.89700317,13,NA,US,US-FL,Miami,no,KTNT,TNT,TNT,http://www.miami-airport.com/dade_collier.asp,https://en.wikipedia.org/wiki/Dade-Collier_Training_and_Transition_Airport,
21207,KTNU,small_airport,Newton Municipal Airport,41.67440033,-93.021698,953,NA,US,US-IA,Newton,no,KTNU,TNU,TNU,http://www.newtongov.org/index.aspx?nid=189,https://en.wikipedia.org/wiki/Newton_Municipal_Airport_(Iowa),
21208,KTNX,small_airport,Tonopah Test Range Airport,37.79880142,-116.7809982,5549,NA,US,US-NV,Tonopah,no,KTNX,XSD,TNX,,https://en.wikipedia.org/wiki/Tonopah_Test_Range_Airport,
21209,KTOA,small_airport,Zamperini Field,33.80339813,-118.3399963,103,NA,US,US-CA,Torrance,no,KTOA,TOA,TOA,http://www.torranceca.gov/487.htm,https://en.wikipedia.org/wiki/Zamperini_Field,
21211,KTOC,small_airport,Toccoa Airport - R.G. Letourneau Field,34.59379959,-83.29579926,996,NA,US,US-GA,Toccoa,no,KTOC,TOC,TOC,http://www.stephenscountyga.com/airport.cfm?lid=249,https://en.wikipedia.org/wiki/Toccoa_Airport,
21212,KTOI,medium_airport,Troy Municipal Airport at N Kenneth Campbell Field,31.860399,-86.012101,398,NA,US,US-AL,Troy,no,KTOI,TOI,TOI,http://www.troyal.gov/KTOI,https://en.wikipedia.org/wiki/Troy_Municipal_Airport,
3925,KTOL,large_airport,Toledo Express Airport,41.58679962,-83.80780029,683,NA,US,US-OH,Toledo,yes,KTOL,TOL,TOL,,https://en.wikipedia.org/wiki/Toledo_Express_Airport,
21213,KTOP,medium_airport,Philip Billard Municipal Airport,39.06869888,-95.62249756,881,NA,US,US-KS,Topeka,no,KTOP,TOP,TOP,http://www.mtaa-topeka.org/billard-airport,https://en.wikipedia.org/wiki/Philip_Billard_Municipal_Airport,
21214,KTOR,small_airport,Torrington Municipal Airport,42.0644989,-104.1529999,4207,NA,US,US-WY,Torrington,no,KTOR,TOR,TOR,,https://en.wikipedia.org/wiki/Torrington_Municipal_Airport,
3926,KTPA,large_airport,Tampa International Airport,27.97550011,-82.53320313,26,NA,US,US-FL,Tampa,yes,KTPA,TPA,TPA,,https://en.wikipedia.org/wiki/Tampa_International_Airport,
21215,KTPF,small_airport,Peter O Knight Airport,27.91559982,-82.44930267,8,NA,US,US-FL,Tampa,no,KTPF,TPF,TPF,http://www.tampaairport.com/peter-o-knight-airport,https://en.wikipedia.org/wiki/Peter_O._Knight_Airport,
21216,KTPH,medium_airport,Tonopah Airport,38.06019974,-117.086998,5430,NA,US,US-NV,Tonopah,no,KTPH,TPH,TPH,http://www.tonopahnevada.com/airport.html,https://en.wikipedia.org/wiki/Tonopah_Airport,
3927,KTPL,medium_airport,Draughon Miller Central Texas Regional Airport,31.15250015,-97.40779877,682,NA,US,US-TX,Temple,no,KTPL,TPL,TPL,,,
3928,KTRI,large_airport,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,1519,NA,US,US-TN,Bristol/Johnson/Kingsport,yes,KTRI,TRI,TRI,,https://en.wikipedia.org/wiki/Tri-Cities_Regional_Airport,
21220,KTRK,medium_airport,Truckee Tahoe Airport,39.31999969,-120.1399994,5900,NA,US,US-CA,Truckee,no,KTRK,TKF,TRK,,https://en.wikipedia.org/wiki/Truckee_Tahoe_Airport,
21221,KTRL,small_airport,Terrell Municipal Airport,32.70920181,-96.26740265,474,NA,US,US-TX,Terrell,no,KTRL,TRL,TRL,http://www.terrellairport.com/,https://en.wikipedia.org/wiki/Terrell_Municipal_Airport,Terrell Field
21222,KTRM,medium_airport,Jacqueline Cochran Regional Airport,33.62670135,-116.1600037,-115,NA,US,US-CA,Palm Springs,no,KTRM,TRM,TRM,http://www.rcjcra.com/,https://en.wikipedia.org/wiki/Jacqueline_Cochran_Regional_Airport,"Thermal Airport, Desert Resorts Regional Airport, Thermal AAF"
21226,KTSP,small_airport,Tehachapi Municipal Airport,35.13499832,-118.439003,4001,NA,US,US-CA,Tehachapi,no,KTSP,TSP,TSP,http://www.liveuptehachapi.com/index.aspx?nid=26,https://en.wikipedia.org/wiki/Tehachapi_Municipal_Airport,
21228,KTTD,medium_airport,Portland Troutdale Airport,45.54940033,-122.401001,39,NA,US,US-OR,Portland,no,KTTD,TTD,TTD,https://www2.portofportland.com/Airports/Troutdale/,https://en.wikipedia.org/wiki/Portland%E2%80%93Troutdale_Airport,
3929,KTTN,medium_airport,Trenton Mercer Airport,40.27669907,-74.81349945,213,NA,US,US-NJ,Trenton,yes,KTTN,TTN,TTN,,https://en.wikipedia.org/wiki/Trenton-Mercer_Airport,
3930,KTUL,large_airport,Tulsa International Airport,36.19839859,-95.88809967,677,NA,US,US-OK,Tulsa,yes,KTUL,TUL,TUL,,https://en.wikipedia.org/wiki/Tulsa_International_Airport,
3931,KTUP,medium_airport,Tupelo Regional Airport,34.26810074,-88.76989746,346,NA,US,US-MS,Tupelo,yes,KTUP,TUP,TUP,,https://en.wikipedia.org/wiki/Tupelo_Regional_Airport,
3932,KTUS,large_airport,Tucson International Airport,32.11610031,-110.9410019,2643,NA,US,US-AZ,Tucson,yes,KTUS,TUS,TUS,,https://en.wikipedia.org/wiki/Tucson_International_Airport,
3933,KTVC,medium_airport,Cherry Capital Airport,44.74140167,-85.5821991,624,NA,US,US-MI,Traverse City,yes,KTVC,TVC,TVC,,https://en.wikipedia.org/wiki/Cherry_Capital_Airport,
21232,KTVF,small_airport,Thief River Falls Regional Airport,48.06570053,-96.18499756,1119,NA,US,US-MN,Thief River Falls,no,KTVF,TVF,TVF,,https://en.wikipedia.org/wiki/Thief_River_Falls_Regional_Airport,
21233,KTVI,small_airport,Thomasville Regional Airport,30.90159988,-83.88130188,264,NA,US,US-GA,Thomasville,no,KTVI,TVI,TVI,http://www.thomasville.org/Content/Default/10/534/71/city-of-thomasville/departments/thomasville-regional-airport.html,https://en.wikipedia.org/wiki/Thomasville_Regional_Airport,Thomasville AAF
3934,KTVL,medium_airport,Lake Tahoe Airport,38.89390182,-119.9950027,6264,NA,US,US-CA,South Lake Tahoe,no,KTVL,TVL,TVL,,https://en.wikipedia.org/wiki/Lake_Tahoe_Airport,
3935,KTWF,medium_airport,Joslin Field Magic Valley Regional Airport,42.4818,-114.487999,4154,NA,US,US-ID,Twin Falls,yes,KTWF,TWF,TWF,,https://en.wikipedia.org/wiki/Magic_Valley_Regional_Airport,
3936,KTXK,medium_airport,Texarkana Regional Webb Field,33.45370102,-93.99099731,390,NA,US,US-AR,Texarkana,yes,KTXK,TXK,TXK,,https://en.wikipedia.org/wiki/Texarkana_Regional_Airport,
21239,KTYL,small_airport,Taylor Airport,34.45280075,-110.1149979,5823,NA,US,US-AZ,Taylor,no,KTYL,TYZ,TYL,,https://en.wikipedia.org/wiki/Taylor_Airport_(Arizona),
3937,KTYR,medium_airport,Tyler Pounds Regional Airport,32.35409927,-95.40239716,544,NA,US,US-TX,Tyler,yes,KTYR,TYR,TYR,,https://en.wikipedia.org/wiki/Tyler_Pounds_Regional_Airport,
3938,KTYS,large_airport,McGhee Tyson Airport,35.81100082,-83.9940033,981,NA,US,US-TN,Knoxville,yes,KTYS,TYS,TYS,,https://en.wikipedia.org/wiki/McGhee_Tyson_Airport,
21250,KU07,small_airport,Bullfrog Basin Airport,37.54579926,-110.7129974,4167,NA,US,US-UT,Glen Canyon Natl Rec Area,no,U07,BFG,U07,,https://en.wikipedia.org/wiki/Bullfrog_Basin_Airport,
21256,KU14,small_airport,Nephi Municipal Airport,39.73880005,-111.8720016,5022,NA,US,US-UT,Nephi,no,U14,NPH,U14,http://nephi.utah.gov/airport/,,
21259,KU34,small_airport,Green River Municipal Airport,38.96139908,-110.2269974,4225,NA,US,US-UT,Green River,no,KU34,RVR,U34,,https://en.wikipedia.org/wiki/Green_River_Municipal_Airport,
21264,KU55,small_airport,Panguitch Municipal Airport,37.84519958,-112.3919983,6763,NA,US,US-UT,Panguitch,no,U55,PNU,U55,http://panguitch.com/business-directory/1300/panguitch-municipal-airport/,https://en.wikipedia.org/wiki/Panguitch_Municipal_Airport,
